year,edition,edition_id,host_city,host_country_noc,is_host,country,country_noc,continent,is_defunct_entity,era,gold,silver,bronze,total,rank_in_edition,medal_share_pct,gold_ratio,n_countries_in_edition,edition_data_complete
2004,2004 Summer Olympics,26,Athens,GRE,False,Kazakhstan,KAZ,Asia,False,Modern (2004-2016),1,4,3,8,25,0.86,0.125,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Sweden,SWE,Europe,False,Modern (2004-2016),4,2,1,7,28,0.76,0.571,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Austria,AUT,Europe,False,Modern (2004-2016),2,4,1,7,28,0.76,0.286,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Ethiopia,ETH,Africa,False,Modern (2004-2016),2,3,2,7,28,0.76,0.286,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Kenya,KEN,Africa,False,Modern (2004-2016),1,4,2,7,28,0.76,0.143,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Norway,NOR,Europe,False,Modern (2004-2016),5,0,1,6,32,0.65,0.833,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Islamic Republic of Iran,IRI,Asia,False,Modern (2004-2016),2,2,2,6,32,0.65,0.333,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Slovakia,SVK,Europe,False,Modern (2004-2016),2,2,2,6,32,0.65,0.333,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Argentina,ARG,Americas,False,Modern (2004-2016),2,0,4,6,32,0.65,0.333,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,South Africa,RSA,Africa,False,Modern (2004-2016),1,3,2,6,32,0.65,0.167,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,New Zealand,NZL,Oceania,False,Modern (2004-2016),3,2,0,5,37,0.54,0.6,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Chinese Taipei,TPE,Asia,False,Modern (2004-2016),2,2,1,5,37,0.54,0.4,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Jamaica,JAM,Americas,False,Modern (2004-2016),2,1,2,5,37,0.54,0.4,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Uzbekistan,UZB,Asia,False,Modern (2004-2016),2,1,2,5,37,0.54,0.4,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Croatia,CRO,Europe,False,Modern (2004-2016),1,2,2,5,37,0.54,0.2,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Egypt,EGY,Africa,False,Modern (2004-2016),1,1,3,5,37,0.54,0.2,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Switzerland,SUI,Europe,False,Modern (2004-2016),1,1,3,5,37,0.54,0.2,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Azerbaijan,AZE,Europe,False,Modern (2004-2016),1,0,4,5,37,0.54,0.2,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Democratic People's Republic of Korea,PRK,Asia,False,Modern (2004-2016),0,4,1,5,37,0.54,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Georgia,GEO,Europe,False,Modern (2004-2016),2,2,0,4,46,0.43,0.5,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Indonesia,INA,Asia,False,Modern (2004-2016),1,1,2,4,46,0.43,0.25,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Latvia,LAT,Europe,False,Modern (2004-2016),0,4,0,4,46,0.43,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Mexico,MEX,Americas,False,Modern (2004-2016),0,3,1,4,46,0.43,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Slovenia,SLO,Europe,False,Modern (2004-2016),0,1,3,4,46,0.43,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Morocco,MAR,Africa,False,Modern (2004-2016),2,1,0,3,51,0.32,0.667,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Chile,CHI,Americas,False,Modern (2004-2016),2,0,1,3,51,0.32,0.667,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Lithuania,LTU,Europe,False,Modern (2004-2016),1,2,0,3,51,0.32,0.333,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Zimbabwe,ZIM,Africa,False,Modern (2004-2016),1,1,1,3,51,0.32,0.333,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Belgium,BEL,Europe,False,Modern (2004-2016),1,0,2,3,51,0.32,0.333,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Portugal,POR,Europe,False,Modern (2004-2016),0,2,1,3,51,0.32,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Estonia,EST,Europe,False,Modern (2004-2016),0,1,2,3,51,0.32,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Israel,ISR,Asia,False,Modern (2004-2016),1,0,1,2,58,0.22,0.5,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,The Bahamas,BAH,Americas,False,Modern (2004-2016),1,0,1,2,58,0.22,0.5,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Finland,FIN,Europe,False,Modern (2004-2016),0,2,0,2,58,0.22,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Serbia and Montenegro,SCG,Europe,True,Modern (2004-2016),0,2,0,2,58,0.22,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Colombia,COL,Americas,False,Modern (2004-2016),0,0,2,2,58,0.22,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Nigeria,NGR,Africa,False,Modern (2004-2016),0,0,2,2,58,0.22,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Venezuela,VEN,Americas,False,Modern (2004-2016),0,0,2,2,58,0.22,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Cameroon,CMR,Africa,False,Modern (2004-2016),1,0,0,1,65,0.11,1.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Dominican Republic,DOM,Americas,False,Modern (2004-2016),1,0,0,1,65,0.11,1.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,United Arab Emirates,UAE,Asia,False,Modern (2004-2016),1,0,0,1,65,0.11,1.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,"Hong Kong, China",HKG,Asia,False,Modern (2004-2016),0,1,0,1,65,0.11,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,India,IND,Asia,False,Modern (2004-2016),0,1,0,1,65,0.11,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Paraguay,PAR,Americas,False,Modern (2004-2016),0,1,0,1,65,0.11,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Eritrea,ERI,Africa,False,Modern (2004-2016),0,0,1,1,65,0.11,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Mongolia,MGL,Asia,False,Modern (2004-2016),0,0,1,1,65,0.11,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Syrian Arab Republic,SYR,Asia,False,Modern (2004-2016),0,0,1,1,65,0.11,0.0,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Trinidad and Tobago,TTO,Americas,False,Modern (2004-2016),0,0,1,1,65,0.11,0.0,74,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,United States,USA,Americas,False,Modern (2004-2016),36,39,37,112,1,11.69,0.321,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,True,People's Republic of China,CHN,Asia,False,Modern (2004-2016),48,22,30,100,2,10.44,0.48,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Russian Federation,RUS,Europe,False,Modern (2004-2016),24,13,23,60,3,6.26,0.4,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Great Britain,GBR,Europe,False,Modern (2004-2016),19,13,19,51,4,5.32,0.373,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Australia,AUS,Oceania,False,Modern (2004-2016),14,15,17,46,5,4.8,0.304,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,France,FRA,Europe,False,Modern (2004-2016),7,16,20,43,6,4.49,0.163,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Germany,GER,Europe,False,Modern (2004-2016),16,11,14,41,7,4.28,0.39,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Republic of Korea,KOR,Asia,False,Modern (2004-2016),13,11,8,32,8,3.34,0.406,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Cuba,CUB,Americas,False,Modern (2004-2016),3,10,17,30,9,3.13,0.1,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Italy,ITA,Europe,False,Modern (2004-2016),8,9,10,27,10,2.82,0.296,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Japan,JPN,Asia,False,Modern (2004-2016),9,8,8,25,11,2.61,0.36,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Ukraine,UKR,Europe,False,Modern (2004-2016),7,4,11,22,12,2.3,0.318,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Canada,CAN,Americas,False,Modern (2004-2016),3,9,8,20,13,2.09,0.15,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Spain,ESP,Europe,False,Modern (2004-2016),5,11,3,19,14,1.98,0.263,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Brazil,BRA,Americas,False,Modern (2004-2016),3,4,10,17,15,1.77,0.176,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Netherlands,NED,Europe,False,Modern (2004-2016),7,5,4,16,16,1.67,0.438,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Kenya,KEN,Africa,False,Modern (2004-2016),6,4,6,16,16,1.67,0.375,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Belarus,BLR,Europe,False,Modern (2004-2016),3,4,7,14,18,1.46,0.214,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Jamaica,JAM,Americas,False,Modern (2004-2016),5,4,2,11,19,1.15,0.455,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Poland,POL,Europe,False,Modern (2004-2016),4,5,2,11,19,1.15,0.364,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Hungary,HUN,Europe,False,Modern (2004-2016),3,5,2,10,21,1.04,0.3,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Romania,ROU,Europe,False,Modern (2004-2016),4,1,4,9,22,0.94,0.444,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Norway,NOR,Europe,False,Modern (2004-2016),3,5,1,9,22,0.94,0.333,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,New Zealand,NZL,Oceania,False,Modern (2004-2016),3,2,4,9,22,0.94,0.333,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Kazakhstan,KAZ,Asia,False,Modern (2004-2016),2,3,4,9,22,0.94,0.222,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Ethiopia,ETH,Africa,False,Modern (2004-2016),4,2,1,7,26,0.73,0.571,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Czechia,CZE,Europe,False,Modern (2004-2016),3,3,1,7,26,0.73,0.429,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Georgia,GEO,Europe,False,Modern (2004-2016),3,2,2,7,26,0.73,0.429,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Denmark,DEN,Europe,False,Modern (2004-2016),2,2,3,7,26,0.73,0.286,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Switzerland,SUI,Europe,False,Modern (2004-2016),2,1,4,7,26,0.73,0.286,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Slovakia,SVK,Europe,False,Modern (2004-2016),3,3,0,6,31,0.63,0.5,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Democratic People's Republic of Korea,PRK,Asia,False,Modern (2004-2016),2,2,2,6,31,0.63,0.333,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Thailand,THA,Asia,False,Modern (2004-2016),2,2,2,6,31,0.63,0.333,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Argentina,ARG,Americas,False,Modern (2004-2016),2,0,4,6,31,0.63,0.333,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Azerbaijan,AZE,Europe,False,Modern (2004-2016),1,1,4,6,31,0.63,0.167,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Indonesia,INA,Asia,False,Modern (2004-2016),1,1,4,6,31,0.63,0.167,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Slovenia,SLO,Europe,False,Modern (2004-2016),1,2,2,5,37,0.52,0.2,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Bulgaria,BUL,Europe,False,Modern (2004-2016),1,1,3,5,37,0.52,0.2,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Türkiye,TUR,Europe,False,Modern (2004-2016),1,1,3,5,37,0.52,0.2,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Sweden,SWE,Europe,False,Modern (2004-2016),0,4,1,5,37,0.52,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Lithuania,LTU,Europe,False,Modern (2004-2016),0,3,2,5,37,0.52,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Nigeria,NGR,Africa,False,Modern (2004-2016),0,3,2,5,37,0.52,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Croatia,CRO,Europe,False,Modern (2004-2016),0,2,3,5,37,0.52,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Armenia,ARM,Europe,False,Modern (2004-2016),0,1,4,5,37,0.52,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Mongolia,MGL,Asia,False,Modern (2004-2016),2,2,0,4,45,0.42,0.5,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Mexico,MEX,Americas,False,Modern (2004-2016),2,0,2,4,45,0.42,0.5,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Zimbabwe,ZIM,Africa,False,Modern (2004-2016),1,3,0,4,45,0.42,0.25,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Chinese Taipei,TPE,Asia,False,Modern (2004-2016),1,1,2,4,45,0.42,0.25,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Finland,FIN,Europe,False,Modern (2004-2016),1,1,2,4,45,0.42,0.25,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Uzbekistan,UZB,Asia,False,Modern (2004-2016),0,1,3,4,45,0.42,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Latvia,LAT,Europe,False,Modern (2004-2016),1,1,1,3,51,0.31,0.333,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,India,IND,Asia,False,Modern (2004-2016),1,0,2,3,51,0.31,0.333,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Colombia,COL,Americas,False,Modern (2004-2016),0,2,1,3,51,0.31,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Greece,GRE,Europe,False,Modern (2004-2016),0,2,1,3,51,0.31,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Austria,AUT,Europe,False,Modern (2004-2016),0,1,2,3,51,0.31,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Ireland,IRL,Europe,False,Modern (2004-2016),0,1,2,3,51,0.31,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Kyrgyzstan,KGZ,Asia,False,Modern (2004-2016),0,1,2,3,51,0.31,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Serbia,SRB,Europe,False,Modern (2004-2016),0,1,2,3,51,0.31,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Belgium,BEL,Europe,False,Modern (2004-2016),2,0,0,2,59,0.21,1.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Dominican Republic,DOM,Americas,False,Modern (2004-2016),1,1,0,2,59,0.21,0.5,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Estonia,EST,Europe,False,Modern (2004-2016),1,1,0,2,59,0.21,0.5,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Portugal,POR,Europe,False,Modern (2004-2016),1,1,0,2,59,0.21,0.5,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Trinidad and Tobago,TTO,Americas,False,Modern (2004-2016),1,1,0,2,59,0.21,0.5,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Islamic Republic of Iran,IRI,Asia,False,Modern (2004-2016),1,0,1,2,59,0.21,0.5,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Algeria,ALG,Africa,False,Modern (2004-2016),0,1,1,2,59,0.21,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Morocco,MAR,Africa,False,Modern (2004-2016),0,1,1,2,59,0.21,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Tajikistan,TJK,Asia,False,Modern (2004-2016),0,1,1,2,59,0.21,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,The Bahamas,BAH,Americas,False,Modern (2004-2016),0,1,1,2,59,0.21,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Egypt,EGY,Africa,False,Modern (2004-2016),0,0,2,2,59,0.21,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Cameroon,CMR,Africa,False,Modern (2004-2016),1,0,0,1,70,0.1,1.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Panama,PAN,Americas,False,Modern (2004-2016),1,0,0,1,70,0.1,1.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Tunisia,TUN,Africa,False,Modern (2004-2016),1,0,0,1,70,0.1,1.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Chile,CHI,Americas,False,Modern (2004-2016),0,1,0,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Ecuador,ECU,Americas,False,Modern (2004-2016),0,1,0,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Iceland,ISL,Europe,False,Modern (2004-2016),0,1,0,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Malaysia,MAS,Asia,False,Modern (2004-2016),0,1,0,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Samoa,SAM,Oceania,False,Modern (2004-2016),0,1,0,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Singapore,SGP,Asia,False,Modern (2004-2016),0,1,0,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,South Africa,RSA,Africa,False,Modern (2004-2016),0,1,0,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Sudan,SUD,Africa,False,Modern (2004-2016),0,1,0,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Vietnam,VIE,Asia,False,Modern (2004-2016),0,1,0,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Afghanistan,AFG,Asia,False,Modern (2004-2016),0,0,1,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Israel,ISR,Asia,False,Modern (2004-2016),0,0,1,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Mauritius,MRI,Africa,False,Modern (2004-2016),0,0,1,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Republic of Moldova,MDA,Europe,False,Modern (2004-2016),0,0,1,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Togo,TOG,Africa,False,Modern (2004-2016),0,0,1,1,70,0.1,0.0,87,True
2008,2008 Summer Olympics,53,Beijing,CHN,False,Venezuela,VEN,Americas,False,Modern (2004-2016),0,0,1,1,70,0.1,0.0,87,True
2012,2012 Summer Olympics,54,London,GBR,False,United States,USA,Americas,False,Modern (2004-2016),47,27,30,104,1,10.86,0.452,86,True
2012,2012 Summer Olympics,54,London,GBR,False,People's Republic of China,CHN,Asia,False,Modern (2004-2016),38,31,22,91,2,9.5,0.418,86,True
2012,2012 Summer Olympics,54,London,GBR,True,Great Britain,GBR,Europe,False,Modern (2004-2016),29,18,18,65,3,6.78,0.446,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Russian Federation,RUS,Europe,False,Modern (2004-2016),18,21,26,65,3,6.78,0.277,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Germany,GER,Europe,False,Modern (2004-2016),11,20,13,44,5,4.59,0.25,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Japan,JPN,Asia,False,Modern (2004-2016),7,14,17,38,6,3.97,0.184,86,True
2012,2012 Summer Olympics,54,London,GBR,False,France,FRA,Europe,False,Modern (2004-2016),11,11,13,35,7,3.65,0.314,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Australia,AUS,Oceania,False,Modern (2004-2016),8,15,12,35,7,3.65,0.229,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Republic of Korea,KOR,Asia,False,Modern (2004-2016),13,9,8,30,9,3.13,0.433,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Italy,ITA,Europe,False,Modern (2004-2016),8,9,11,28,10,2.92,0.286,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Netherlands,NED,Europe,False,Modern (2004-2016),6,6,8,20,11,2.09,0.3,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Spain,ESP,Europe,False,Modern (2004-2016),4,10,6,20,11,2.09,0.2,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Ukraine,UKR,Europe,False,Modern (2004-2016),5,4,10,19,13,1.98,0.263,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Hungary,HUN,Europe,False,Modern (2004-2016),8,4,6,18,14,1.88,0.444,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Canada,CAN,Americas,False,Modern (2004-2016),2,6,10,18,14,1.88,0.111,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Brazil,BRA,Americas,False,Modern (2004-2016),3,5,9,17,16,1.77,0.176,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Cuba,CUB,Americas,False,Modern (2004-2016),5,3,7,15,17,1.57,0.333,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Islamic Republic of Iran,IRI,Asia,False,Modern (2004-2016),7,5,1,13,18,1.36,0.538,86,True
2012,2012 Summer Olympics,54,London,GBR,False,New Zealand,NZL,Oceania,False,Modern (2004-2016),6,2,5,13,18,1.36,0.462,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Kenya,KEN,Africa,False,Modern (2004-2016),2,4,7,13,18,1.36,0.154,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Jamaica,JAM,Americas,False,Modern (2004-2016),4,5,3,12,21,1.25,0.333,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Czechia,CZE,Europe,False,Modern (2004-2016),4,3,4,11,22,1.15,0.364,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Poland,POL,Europe,False,Modern (2004-2016),3,2,6,11,22,1.15,0.273,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Kazakhstan,KAZ,Asia,False,Modern (2004-2016),3,1,7,11,22,1.15,0.273,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Belarus,BLR,Europe,False,Modern (2004-2016),2,5,3,10,25,1.04,0.2,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Denmark,DEN,Europe,False,Modern (2004-2016),2,4,3,9,26,0.94,0.222,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Azerbaijan,AZE,Europe,False,Modern (2004-2016),2,2,5,9,26,0.94,0.222,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Colombia,COL,Americas,False,Modern (2004-2016),1,3,5,9,26,0.94,0.111,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Ethiopia,ETH,Africa,False,Modern (2004-2016),3,2,3,8,29,0.84,0.375,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Sweden,SWE,Europe,False,Modern (2004-2016),1,4,3,8,29,0.84,0.125,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Mexico,MEX,Americas,False,Modern (2004-2016),1,3,4,8,29,0.84,0.125,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Democratic People's Republic of Korea,PRK,Asia,False,Modern (2004-2016),4,0,3,7,32,0.73,0.571,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Romania,ROU,Europe,False,Modern (2004-2016),2,4,1,7,32,0.73,0.286,86,True
2012,2012 Summer Olympics,54,London,GBR,False,South Africa,RSA,Africa,False,Modern (2004-2016),4,1,1,6,34,0.63,0.667,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Croatia,CRO,Europe,False,Modern (2004-2016),3,1,2,6,34,0.63,0.5,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Georgia,GEO,Europe,False,Modern (2004-2016),1,2,3,6,34,0.63,0.167,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Ireland,IRL,Europe,False,Modern (2004-2016),1,1,4,6,34,0.63,0.167,86,True
2012,2012 Summer Olympics,54,London,GBR,False,India,IND,Asia,False,Modern (2004-2016),0,2,4,6,34,0.63,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Lithuania,LTU,Europe,False,Modern (2004-2016),2,0,3,5,39,0.52,0.4,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Mongolia,MGL,Asia,False,Modern (2004-2016),0,2,3,5,39,0.52,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Switzerland,SUI,Europe,False,Modern (2004-2016),2,2,0,4,41,0.42,0.5,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Norway,NOR,Europe,False,Modern (2004-2016),2,1,1,4,41,0.42,0.5,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Argentina,ARG,Americas,False,Modern (2004-2016),1,1,2,4,41,0.42,0.25,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Serbia,SRB,Europe,False,Modern (2004-2016),1,1,2,4,41,0.42,0.25,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Slovenia,SLO,Europe,False,Modern (2004-2016),1,1,2,4,41,0.42,0.25,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Trinidad and Tobago,TTO,Americas,False,Modern (2004-2016),1,1,2,4,41,0.42,0.25,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Egypt,EGY,Africa,False,Modern (2004-2016),0,3,1,4,41,0.42,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Thailand,THA,Asia,False,Modern (2004-2016),0,2,2,4,41,0.42,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Slovakia,SVK,Europe,False,Modern (2004-2016),0,1,3,4,41,0.42,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Tunisia,TUN,Africa,False,Modern (2004-2016),2,0,1,3,50,0.31,0.667,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Türkiye,TUR,Europe,False,Modern (2004-2016),1,1,1,3,50,0.31,0.333,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Bulgaria,BUL,Europe,False,Modern (2004-2016),0,2,1,3,50,0.31,0.0,86,True
2012,2012 Summer Olympics,54,London,GBR,False,Finland,FIN,Europe,False,Modern (2004-2016),0,2,1,3,50,0.31,0.0,86,True
